JD,fqbol,fqbol_err,ircorr,ircorr_err,uvcorr,uvcorr_err,fbol,fbol_err
2454575.77,1.901e-12,1.807e-14,2.079e-13,3.35e-15,4.591e-13,2.357e-14,2.568e-12,2.989e-14
2454576.73,1.84e-12,1.874e-14,2.123e-13,3.831e-15,4.551e-13,1.01e-28,2.507e-12,1.913e-14
2454580.82,1.515e-12,1.987e-14,1.856e-13,6.011e-15,2.341e-13,5.048999999999999e-29,1.934e-12,2.076e-14
2454581.86,1.617e-12,1.009e-14,9.98e-14,1.6e-15,1.931e-13,2.5239999999999998e-29,1.91e-12,1.022e-14
2454583.76,1.52e-12,7.217e-15,1.012e-13,1.455e-15,1.364e-13,0.0,1.758e-12,7.363e-15
2454585.82,1.275e-12,5.685e-15,1.022e-13,1.249e-15,3.68e-13,5.048999999999999e-29,1.745e-12,5.821e-15
2454587.76,1.232e-12,6.492e-15,1.094e-13,9.528e-16,3.385e-13,5.048999999999999e-29,1.68e-12,6.562e-15
2454589.8,1.199e-12,5.267e-15,1.105e-13,1.085e-15,2.862e-13,5.048999999999999e-29,1.596e-12,5.378e-15
2454590.77,1.178e-12,3.675e-15,1.067e-13,1.143e-15,2.865e-13,5.048999999999999e-29,1.571e-12,3.848e-15
2454591.75,1.168e-12,5.174e-15,1.126e-13,1.04e-15,2.779e-13,1.01e-28,1.558e-12,5.277e-15
2454592.84,1.14e-12,6.598e-15,1.108e-13,1.014e-15,2.579e-13,0.0,1.509e-12,6.676e-15
2454596.84,1.069e-12,5.067e-15,1.068e-13,1.347e-15,2.175e-13,0.0,1.393e-12,5.243e-15
2454599.72,1.011e-12,3.612e-15,1.087e-13,7.707e-16,1.973e-13,5.048999999999999e-29,1.317e-12,3.693e-15
2454599.87,9.335e-13,3.438e-15,1.097e-13,8.052e-16,2.577e-13,5.048999999999999e-29,1.301e-12,3.531e-15
2454602.83,9.121e-13,9.116e-15,1.137e-13,1.432e-15,2.234e-13,5.048999999999999e-29,1.249e-12,9.228e-15
2454616.67,5.155e-13,8.798e-15,8.006e-14,2.908e-15,8.462e-14,2.5239999999999998e-29,6.802e-13,9.266e-15
2454618.67,3.801e-13,7.013e-15,5.33e-14,4.921e-15,7.912e-14,1.2619999999999999e-29,5.125e-13,8.567e-15
