JD,fqbol,fqbol_err,ircorr,ircorr_err,uvcorr,uvcorr_err,fbol,fbol_err
2454828.59,1.005e-12,3.449e-15,5.219e-14,3.487e-16,1.408e-12,2.077e-14,2.464e-12,2.106e-14
2454830.61,9.933e-13,3.323e-15,5.474e-14,5.043e-16,1.197e-12,1.694e-14,2.245e-12,1.727e-14
2454833.6,9.625e-13,2.549e-15,5.778e-14,3.404e-16,9.621e-13,8.317e-15,1.982e-12,8.706e-15
2454834.63,9.556e-13,3.144e-15,5.906e-14,6.898e-16,8.798e-13,1.361e-14,1.895e-12,1.399e-14
2454837.61,1.165e-12,4.918e-15,5.949e-14,8.539e-16,7.522e-13,4.512e-14,1.977e-12,4.539e-14
2454838.62,1.165e-12,4.298e-15,6.524e-14,8.976e-16,2.397e-13,0.0,1.47e-12,4.391e-15
2454840.51,1.135e-12,2.579e-15,6.838e-14,4.201e-16,2.025e-13,0.0,1.406e-12,2.613e-15
2454857.55,9.402e-13,3.449e-15,8.452e-14,7.865e-16,4.518e-14,6.311000000000001e-30,1.07e-12,3.538e-15
2454858.58,9.338e-13,4.138e-15,8.476e-14,1.056e-15,4.147e-14,6.311000000000001e-30,1.06e-12,4.271e-15
2454867.54,8.396e-13,1.404e-14,9.325e-14,2.448e-15,1.38e-13,0.0,1.071e-12,1.426e-14
