JD,fqbol,fqbol_err,ircorr,ircorr_err,uvcorr,uvcorr_err,fbol,fbol_err
2454147.79,2.305e-12,1.648e-14,1.076e-13,2.773e-15,4.881e-13,0.0,2.9e-12,1.671e-14
2454153.84,2.062e-12,7.444e-15,1.355e-13,1.262e-15,2.317e-13,5.048999999999999e-29,2.429e-12,7.55e-15
2454156.83,1.994e-12,4.435e-15,1.333e-13,1.074e-15,1.714e-13,0.0,2.298e-12,4.563e-15
2454159.84,1.947e-12,5.269e-15,1.474e-13,1.184e-15,1.327e-13,0.0,2.227e-12,5.4e-15
2454161.78,1.952e-12,5.678e-15,1.514e-13,1.058e-15,1.134e-13,2.5239999999999998e-29,2.217e-12,5.776e-15
2454162.71,1.941e-12,4.198e-15,1.45e-13,1.057e-15,1.102e-13,2.5239999999999998e-29,2.196e-12,4.329e-15
2454163.8,1.936e-12,7.743e-15,1.586e-13,1.147e-15,9.579e-14,1.2619999999999999e-29,2.19e-12,7.828e-15
2454168.78,1.948e-12,4.683e-15,1.609e-13,1.259e-15,8.397e-14,3.7869999999999997e-29,2.193e-12,4.849e-15
2454169.83,1.934e-12,5.114e-15,1.658e-13,9.875e-16,8.664e-14,1.2619999999999999e-29,2.187e-12,5.208e-15
2454171.78,1.942e-12,3.914e-15,1.639e-13,9.113e-16,7.708e-14,0.0,2.183e-12,4.018e-15
2454175.75,1.984e-12,4.624e-15,1.788e-13,1.354e-15,7.049e-14,1.2619999999999999e-29,2.234e-12,4.818e-15
2454179.8,2.019e-12,7.448e-15,1.923e-13,1.423e-15,6.364e-14,2.5239999999999998e-29,2.275e-12,7.583e-15
2454184.74,2.016e-12,4.891e-15,1.967e-13,1.433e-15,5.772e-14,0.0,2.27e-12,5.097e-15
2454185.79,2.015e-12,5.51e-15,1.996e-13,1.337e-15,5.615e-14,6.311000000000001e-30,2.271e-12,5.67e-15
2454191.75,1.983e-12,5.915e-15,2.02e-13,1.68e-15,4.687e-14,1.2619999999999999e-29,2.232e-12,6.149e-15
2454194.77,1.92e-12,1.516e-14,2.083e-13,2.346e-15,4.228e-14,0.0,2.171e-12,1.534e-14
2454207.72,1.82e-12,1.626e-14,2.086e-13,2.725e-15,2.665e-14,6.311000000000001e-30,2.056e-12,1.649e-14
2454211.73,1.778e-12,1.36e-14,1.987e-13,2.214e-15,2.548e-14,1.2619999999999999e-29,2.002e-12,1.378e-14
2454213.71,1.771e-12,1.17e-14,2.04e-13,2.123e-15,2.186e-14,3.155e-30,1.997e-12,1.189e-14
2454219.76,1.637e-12,5.743e-15,1.65e-13,2.504e-15,2.305e-13,0.0,2.033e-12,6.265e-15
2454230.76,1.535e-12,7.73e-15,1.602e-13,2.71e-15,2.185e-13,7.573e-29,1.914e-12,8.191e-15
2454245.59,1.273e-12,3.744e-15,1.112e-13,9.898e-16,1.733e-13,5.048999999999999e-29,1.557e-12,3.873e-15
2454245.75,1.267e-12,3.676e-15,1.104e-13,9.511e-16,1.72e-13,0.0,1.549e-12,3.797e-15
2454255.63,1.127e-12,3.252e-15,1.134e-13,9.655e-16,1.312e-13,0.0,1.372e-12,3.392e-15
2454256.63,1.114e-12,3.661e-15,1.163e-13,1.138e-15,1.263e-13,0.0,1.357e-12,3.834e-15
