JD,fqbol,fqbol_err,ircorr,ircorr_err,uvcorr,uvcorr_err,fbol,fbol_err
2454562.64,1.196e-12,4.541e-14,5.591e-13,1.732e-14,8.486e-14,0.0,1.84e-12,4.86e-14
2454564.64,1.207e-12,1.18e-14,5.384e-13,1.654e-14,3.904e-14,6.311000000000001e-30,1.785e-12,2.032e-14
2454569.76,1.131e-12,2.495e-14,4.986e-13,1.406e-14,7.032e-14,1.2619999999999999e-29,1.7e-12,2.864e-14
2454570.58,1.154e-12,2.992e-14,4.782e-13,1.292e-14,6.74e-14,0.0,1.7e-12,3.259e-14
2454572.65,1.164e-12,2.823e-14,5.666e-13,1.225e-14,6.198e-14,0.0,1.792e-12,3.077e-14
2454576.58,6.328e-13,1.191e-14,1.001e-12,1.61e-14,4.706e-14,0.0,1.681e-12,2.002e-14
2454582.63,5.598e-13,1.107e-14,8.798e-13,1.531e-14,3.597e-14,0.0,1.476e-12,1.889e-14
2454590.69,1.134e-12,2.851e-15,7.204e-13,5.052e-15,2.728e-14,0.0,1.881e-12,5.801e-15
