JD,fqbol,fqbol_err,ircorr,ircorr_err,uvcorr,uvcorr_err,fbol,fbol_err
2453389.75,6.484e-13,8.277e-15,7.441e-14,1.604e-15,1.165e-13,2.5239999999999998e-29,8.394e-13,8.431e-15
2453390.74,6.432e-13,8.301e-15,6.74e-14,1.763e-15,1.118e-13,0.0,8.224e-13,8.486e-15
2453391.71,6.262e-13,9.443e-15,7.09e-14,2.486e-15,1.127e-13,3.7869999999999997e-29,8.098e-13,9.764e-15
2453395.74,6.247e-13,1.094e-14,7.639e-14,3.412e-15,1.013e-13,1.2619999999999999e-29,8.024e-13,1.146e-14
2453396.71,6.15e-13,1.588e-14,7.695e-14,5.146e-15,9.725e-14,1.2619999999999999e-29,7.892e-13,1.669e-14
2453397.7,5.842e-13,7.792e-15,6.69e-14,1.175e-15,9.478e-14,3.7869999999999997e-29,7.459e-13,7.88e-15
2453398.81,5.432e-13,9.085e-15,6.075e-14,2.655e-15,9.01e-14,1.2619999999999999e-29,6.941e-13,9.465e-15
2453399.79,5.516e-13,8.488e-15,6.353e-14,3.045e-15,8.976e-14,2.5239999999999998e-29,7.049e-13,9.017e-15
2453404.69,5.431e-13,7.405e-15,6.455e-14,1.647e-15,7.912e-14,0.0,6.868e-13,7.586e-15
2453406.74,5.409e-13,7.609e-15,6.777e-14,1.901e-15,7.508e-14,0.0,6.838e-13,7.843e-15
2453407.74,5.243e-13,7.991e-15,6.363e-14,2.145e-15,7.317e-14,0.0,6.611e-13,8.274e-15
2453411.76,5.079e-13,7.851e-15,6.694e-14,2.206e-15,6.891e-14,2.5239999999999998e-29,6.437e-13,8.155e-15
2453412.73,5.176e-13,8.09e-15,6.477e-14,2.246e-15,6.437e-14,1.2619999999999999e-29,6.467e-13,8.396e-15
2453413.73,4.763e-13,7.623e-15,5.716e-14,2.384e-15,6.165e-14,0.0,5.951e-13,7.987e-15
2453415.76,4.909e-13,7.611e-15,6.271e-14,1.998e-15,5.958e-14,1.2619999999999999e-29,6.132e-13,7.868e-15
2453417.74,4.736e-13,7.223e-15,6.047e-14,1.778e-15,5.664e-14,2.5239999999999998e-29,5.907e-13,7.439e-15
2453419.65,4.784e-13,8.171e-15,6.837e-14,2.661e-15,4.928e-14,1.2619999999999999e-29,5.961e-13,8.593e-15
2453425.68,4.377e-13,8.27e-15,5.767e-14,4.169e-15,4.633e-14,1.893e-29,5.417e-13,9.261e-15
2453426.69,4.163e-13,8.481e-15,5.563e-14,4.851e-15,4.798e-14,1.2619999999999999e-29,5.2e-13,9.77e-15
2453427.69,4.236e-13,8.214e-15,5.817e-14,5.04e-15,4.058e-14,0.0,5.223e-13,9.637e-15
2453428.68,4.273e-13,7.025e-15,5.714e-14,4.64e-15,4.296e-14,1.2619999999999999e-29,5.274e-13,8.419e-15
2453430.68,3.936e-13,6.479e-15,5.221e-14,4.237e-15,4.084e-14,1.2619999999999999e-29,4.867e-13,7.741e-15
