JD,fqbol,fqbol_err,ircorr,ircorr_err,uvcorr,uvcorr_err,fbol,fbol_err
2454357.52,1.671e-10,1.142e-12,6.882e-12,2.762e-14,1.223e-10,9.353e-13,2.963e-10,1.477e-12
2454359.47,1.553e-10,1.017e-12,6.842e-12,3.09e-14,9.857e-11,9.019e-13,2.608e-10,1.359e-12
2454363.48,1.351e-10,9.157e-13,6.153e-12,3.24e-14,3.452e-11,6.462e-27,1.758e-10,9.163e-13
2454364.48,1.32e-10,8.859e-13,6.173e-12,3.275e-14,3.225e-11,6.462e-27,1.704e-10,8.865e-13
2454365.48,1.287e-10,8.725e-13,6.191e-12,3.421e-14,2.966e-11,0.0,1.645e-10,8.731e-13
2454367.48,1.236e-10,8.721e-13,6.387e-12,2.773e-14,2.437e-11,3.231e-27,1.543e-10,8.726e-13
2454368.48,1.215e-10,8.507e-13,6.432e-12,3.548e-14,2.194e-11,3.231e-27,1.499e-10,8.515e-13
2454376.49,1.053e-10,9.229e-13,6.951e-12,5.233e-14,9.327e-12,1.616e-27,1.215e-10,9.244e-13
2454457.84,4.356e-11,1.673e-12,5.698e-12,3.928e-13,2.581e-13,5.048999999999999e-29,4.952e-11,1.718e-12
2454462.83,3.39e-11,6.761e-13,5.334e-12,1.836e-13,1.719e-13,5.048999999999999e-29,3.941e-11,7.006e-13
2454467.82,2.598e-11,3.804e-13,5.352e-12,4.152e-14,1.121e-13,3.7869999999999997e-29,3.145e-11,3.827e-13
2454468.81,2.474e-11,3.766e-13,5.294e-12,5.675e-14,9.641e-14,1.2619999999999999e-29,3.013e-11,3.809e-13
2454469.84,2.363e-11,3.623e-13,5.059e-12,5.093e-14,9.757e-14,3.7869999999999997e-29,2.878e-11,3.659e-13
2454470.81,2.284e-11,3.626e-13,4.813e-12,5.778e-14,8.664e-14,1.2619999999999999e-29,2.774e-11,3.672e-13
2454476.84,2.004e-11,3.047e-13,4.255e-12,4.63e-14,8.561e-14,2.5239999999999998e-29,2.438e-11,3.082e-13
2454478.83,1.913e-11,3.034e-13,3.97e-12,4.737e-14,0.0,0.0,2.31e-11,3.07e-13
2454486.82,1.715e-11,2.608e-13,3.332e-12,4.441e-14,0.0,0.0,2.048e-11,2.645e-13
2454488.77,1.715e-11,2.558e-13,3.464e-12,3.69e-14,0.0,0.0,2.062e-11,2.585e-13
2454492.88,1.67e-11,2.957e-13,3.191e-12,8.369e-14,0.0,0.0,1.989e-11,3.074e-13
2454499.79,1.535e-11,2.244e-13,2.924e-12,3.206e-14,0.0,0.0,1.827e-11,2.267e-13
2454512.82,1.327e-11,1.895e-13,2.37e-12,3.033e-14,0.0,0.0,1.564e-11,1.919e-13
2454515.79,1.287e-11,1.776e-13,2.276e-12,2.052e-14,0.0,0.0,1.515e-11,1.787e-13
2454517.79,1.262e-11,1.847e-13,2.177e-12,2.544e-14,0.0,0.0,1.479e-11,1.864e-13
2454519.84,1.236e-11,1.781e-13,2.131e-12,2.578e-14,0.0,0.0,1.449e-11,1.8e-13
2454530.79,1.114e-11,2.989e-13,2.009e-12,8.072e-14,0.0,0.0,1.315e-11,3.096e-13
2454538.79,1.006e-11,1.982e-13,1.807e-12,6.109e-14,0.0,0.0,1.186e-11,2.074e-13
2454540.75,9.7e-12,1.702e-13,2.04e-12,6.733e-14,0.0,0.0,1.174e-11,1.83e-13
2454542.81,9.707e-12,1.529e-13,1.604e-12,3.953e-14,0.0,0.0,1.131e-11,1.58e-13
2454548.77,9.177e-12,1.261e-13,1.452e-12,1.98e-14,0.0,0.0,1.063e-11,1.276e-13
2454560.8,8.139e-12,1.061e-13,1.299e-12,1.735e-14,0.0,0.0,9.437e-12,1.075e-13
2454562.81,7.98e-12,1.131e-13,1.309e-12,1.508e-14,0.0,0.0,9.29e-12,1.141e-13
2454568.81,7.514e-12,1.075e-13,1.197e-12,2.079e-14,0.0,0.0,8.711e-12,1.095e-13
2454571.76,7.288e-12,9.812e-14,1.172e-12,1.555e-14,0.0,0.0,8.461e-12,9.935e-14
2454572.81,7.246e-12,9.377e-14,1.14e-12,8.926e-15,0.0,0.0,8.385e-12,9.419e-14
2454574.79,7.133e-12,9.439e-14,1.092e-12,1.546e-14,0.0,0.0,8.225e-12,9.565e-14
2454575.74,7.205e-12,1.105e-13,1.161e-12,2.936e-14,0.0,0.0,8.366e-12,1.143e-13
2454582.78,6.611e-12,8.733e-14,1.042e-12,1.388e-14,0.0,0.0,7.653e-12,8.843e-14
2454592.8,6.024e-12,8.765e-14,9.101e-13,2.247e-14,0.0,0.0,6.934e-12,9.048e-14
2454606.71,5.3e-12,7.198e-14,8.254e-13,1.415e-14,0.0,0.0,6.125e-12,7.336e-14
2454624.72,4.461e-12,5.745e-14,6.917e-13,1.034e-14,0.0,0.0,5.153e-12,5.837e-14
2454644.63,3.75e-12,5.057e-14,6.239e-13,7.744e-15,0.0,0.0,4.373e-12,5.116e-14
2454646.65,3.649e-12,4.966e-14,5.995e-13,8.396e-15,0.0,0.0,4.249e-12,5.036e-14
2454651.58,3.514e-12,4.624e-14,5.462e-13,7.103e-15,0.0,0.0,4.06e-12,4.679e-14
