JD,fqbol,fqbol_err,ircorr,ircorr_err,uvcorr,uvcorr_err,fbol,fbol_err
2453402.64,1.646e-12,2.47e-14,2.913e-13,1.834e-14,9.06e-14,2.5239999999999998e-29,2.028e-12,3.076e-14
2453410.59,1.374e-12,2.255e-14,2.568e-13,1.439e-14,6.685e-14,0.0,1.697e-12,2.675e-14
2453417.58,1.072e-12,1.555e-14,2.645e-13,6.267e-15,3.787e-14,1.2619999999999999e-29,1.375e-12,1.677e-14
2453418.59,1.041e-12,1.462e-14,2.648e-13,5.318e-15,4.039e-14,6.311000000000001e-30,1.347e-12,1.556e-14
2453419.58,9.924e-13,1.509e-14,2.726e-13,6.584e-15,4.036e-14,0.0,1.305e-12,1.646e-14
2453421.57,9.707e-13,1.578e-14,2.75e-13,1.059e-14,3.448e-14,6.311000000000001e-30,1.28e-12,1.901e-14
2453426.55,5.501e-13,9.662e-15,2.497e-13,2.241e-14,0.0,0.0,7.998e-13,2.441e-14
2453431.53,4.741e-13,8.705e-15,2.486e-13,2.233e-14,0.0,0.0,7.227e-13,2.397e-14
2453445.51,5.192e-13,1.263e-14,1.699e-13,1.348e-14,0.0,0.0,6.891e-13,1.848e-14
2453446.5,5.194e-13,1.296e-14,1.743e-13,1.457e-14,0.0,0.0,6.938e-13,1.951e-14
